id,messages,category,answer_type,domain,language,source,source_id,generator,generation_prompt_version,reviewer,quality_status,rejection_reason,bareness_check_passed,dedup_cluster_id,contamination_checked,contamination_flag,license,split,created_at,notes
numeric_entity_precision_qa__127,"[{""role"": ""user"", ""content"": ""Kaynak: Arkeoloji Müzesi tarafından Muğla'da tanıtılan Restorasyon Raporu dijital arşive eklendi. Dijital Arşiv Uygulaması ise sergi kapsamına alındı. Değerlendirme, uzman heyeti tarafından yapıldı.\n\nSoru: Aşağıdaki metne göre, 'dijital arşive eklendi' hangi ürün için geçerli?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Restorasyon Raporu""}]",numeric_entity_precision_qa,named_entity,history,tr,synthetic,numeric_entity_precision_qa__127,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: named entity: two named products of the same entity, only one matches the asked property | second-pass repeated-pattern repair | accepted after review-saturation decision"
numeric_entity_precision_qa__129,"[{""role"": ""user"", ""content"": ""Kaynak: Restorasyon Ekibi, Denizli'de yeni bir kazı alanı açtı. Arkeoloji Müzesi ise aynı dönemde dijital arşiv çalışmasını başlattı. Bulgular, ilgili derneğin arşiviyle karşılaştırıldı.\n\nSoru: Aşağıdaki metne göre, 'dijital arşiv çalışmasını başlattı' eylemini hangi kurum gerçekleştirdi?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Arkeoloji Müzesi""}]",numeric_entity_precision_qa,person_or_organization,history,tr,synthetic,numeric_entity_precision_qa__129,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: organization: two named organizations, only one performed the asked action | accepted after review-saturation decision"
numeric_entity_precision_qa__134,"[{""role"": ""user"", ""content"": ""Kaynak: Marmara Lojistik tarafından Kocaeli'de tanıtılan Lojistik Takip Sistemi kurumsal müşterilere açıldı. Bayi Yönetim Aracı ise fiyat güncellemesi aldı. Rapor, yönetim kurulu toplantısında değerlendirildi.\n\nSoru: Aşağıdaki metne göre, 'fiyat güncellemesi aldı' hangi ürün için geçerli?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Bayi Yönetim Aracı""}]",numeric_entity_precision_qa,named_entity,business,tr,synthetic,numeric_entity_precision_qa__134,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: named entity: two named products of the same entity, only one matches the asked property | second-pass repeated-pattern repair | accepted after review-saturation decision"
numeric_entity_precision_qa__138,"[{""role"": ""user"", ""content"": ""Kaynak: Bölge Ulaştırma Müdürlüğü, Samsun'da yeni sezon turu için 1 Ocak tarihini belirledi. Erken rezervasyon kampanyası son tarihi ise 9 Ekim tarihinde gerçekleştirilecek. Karar, acente yönetimince onaylandı.\n\nSoru: Aşağıdaki metne göre, erken rezervasyon kampanyası son tarihi hangi tarihte gerçekleştirilecek?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""9 Ekim""}]",numeric_entity_precision_qa,date_time_or_duration,travel,tr,synthetic,numeric_entity_precision_qa__138,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,same-type distractor: date: two distinct dates for two related events of the same entity | accepted after review-saturation decision
numeric_entity_precision_qa__142,"[{""role"": ""user"", ""content"": ""Kaynak: Vakıflar Bölge Müdürlüğü, Samsun'da yürütülen sürecin belgeleme aşamasının 4 ay süreceğini açıkladı. Restorasyon aşaması ise 12 ay sürecek. Duyuru, kurul toplantısında yapıldı.\n\nSoru: Aşağıdaki metne göre, belgeleme aşaması kaç ay sürecek?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""4 ay""}]",numeric_entity_precision_qa,date_time_or_duration,history,tr,synthetic,numeric_entity_precision_qa__142,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,same-type distractor: duration: two distinct phase durations of the same process | accepted after review-saturation decision
numeric_entity_precision_qa__144,"[{""role"": ""user"", ""content"": ""Kaynak: Arkeoloji Müzesi, Samsun'da restorasyon başlangıcı için 14 Nisan tarihini belirledi. Sergi açılışı ise 9 Ekim tarihinde gerçekleştirilecek. Süreç, koruma kurulu onayının ardından başladı.\n\nSoru: Aşağıdaki metne göre, restorasyon başlangıcı için belirlenen tarih nedir?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""14 Nisan""}]",numeric_entity_precision_qa,date_time_or_duration,history,tr,synthetic,numeric_entity_precision_qa__144,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,same-type distractor: date: two distinct dates for two related events of the same entity | accepted after review-saturation decision
numeric_entity_precision_qa__145,"[{""role"": ""user"", ""content"": ""Kaynak: Kervan Tur Rehberliği, Malatya'da yeni sezon turu için 3 Haziran tarihini belirledi. Erken rezervasyon kampanyası son tarihi ise 11 Ekim tarihinde gerçekleştirilecek. Bilgi, tur rehberleri aracılığıyla duyuruldu.\n\nSoru: Aşağıdaki metne göre, yeni sezon turu için belirlenen tarih nedir?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""3 Haziran""}]",numeric_entity_precision_qa,date_time_or_duration,travel,tr,synthetic,numeric_entity_precision_qa__145,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,same-type distractor: date: two distinct dates for two related events of the same entity | accepted after review-saturation decision
numeric_entity_precision_qa__149,"[{""role"": ""user"", ""content"": ""Kaynak: Üniversite Kayıt Bürosu, Bursa'da kayıt son tarihi için 20 Eylül tarihini belirledi. Ara sınav dönemi ise 9 Şubat tarihinde gerçekleştirilecek. Duyuru, okul yönetimi tarafından yapıldı.\n\nSoru: Aşağıdaki metne göre, kayıt son tarihi için belirlenen tarih nedir?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""20 Eylül""}]",numeric_entity_precision_qa,date_time_or_duration,education,tr,synthetic,numeric_entity_precision_qa__149,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,same-type distractor: date: two distinct dates for two related events of the same entity | accepted after review-saturation decision
numeric_entity_precision_qa__150,"[{""role"": ""user"", ""content"": ""Kaynak: Mahalle Muhtarlığı tarafından Denizli'de tanıtılan Mutfak Robotu bu ay indirime girdi. Akıllı Termostat ise stoklarda tükendi. Bilgi, apartman yönetimi tarafından paylaşıldı.\n\nSoru: Aşağıdaki metne göre, 'stoklarda tükendi' hangi ürün için geçerli?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Akıllı Termostat""}]",numeric_entity_precision_qa,named_entity,daily_life,tr,synthetic,numeric_entity_precision_qa__150,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: named entity: two named products of the same entity, only one matches the asked property | second-pass repeated-pattern repair | accepted after review-saturation decision"
numeric_entity_precision_qa__153,"[{""role"": ""user"", ""content"": ""Kaynak: Rüzgar Atletizm Kulübü, Gaziantep'te yeni bir altyapı akademisi açtı. Kartal Basketbol Kulübü ise aynı dönemde sezon biletlerini satışa çıkardı. Karar, federasyon onayının ardından kesinleşti.\n\nSoru: Aşağıdaki metne göre, 'sezon biletlerini satışa çıkardı' eylemini hangi kurum gerçekleştirdi?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Kartal Basketbol Kulübü""}]",numeric_entity_precision_qa,person_or_organization,sports,tr,synthetic,numeric_entity_precision_qa__153,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: organization: two named organizations, only one performed the asked action | accepted after review-saturation decision"
numeric_entity_precision_qa__154,"[{""role"": ""user"", ""content"": ""Kaynak: Mesleki Eğitim Merkezi, Kocaeli'de kayıt son tarihi için 17 Mart tarihini belirledi. Ara sınav dönemi ise 10 Temmuz tarihinde gerçekleştirilecek. Rapor, müfredat komisyonuna sunuldu.\n\nSoru: Aşağıdaki metne göre, kayıt son tarihi için belirlenen tarih nedir?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""17 Mart""}]",numeric_entity_precision_qa,date_time_or_duration,education,tr,synthetic,numeric_entity_precision_qa__154,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,same-type distractor: date: two distinct dates for two related events of the same entity | accepted after review-saturation decision
numeric_entity_precision_qa__155,"[{""role"": ""user"", ""content"": ""Kaynak: TÜBİTAK Laboratuvarı, Konya'da yeni bir örnekleme protokolü yayımladı. Yer Bilimleri Ekibi ise aynı dönemde saha ekibini genişletti. Ölçümler, sabit laboratuvar koşullarında tekrarlandı.\n\nSoru: Aşağıdaki metne göre, 'yeni bir örnekleme protokolü yayımladı' eylemini hangi kurum gerçekleştirdi?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""TÜBİTAK Laboratuvarı""}]",numeric_entity_precision_qa,person_or_organization,science,tr,synthetic,numeric_entity_precision_qa__155,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: organization: two named organizations, only one performed the asked action | accepted after review-saturation decision"
numeric_entity_precision_qa__156,"[{""role"": ""user"", ""content"": ""Kaynak: Marmara Lojistik tarafından Konya'da tanıtılan Lojistik Takip Sistemi kurumsal müşterilere açıldı. Bayi Yönetim Aracı ise fiyat güncellemesi aldı. Karar, finans ekibinin analizine dayandırıldı.\n\nSoru: Aşağıdaki metne göre, 'fiyat güncellemesi aldı' hangi ürün için geçerli?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Bayi Yönetim Aracı""}]",numeric_entity_precision_qa,named_entity,business,tr,synthetic,numeric_entity_precision_qa__156,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: named entity: two named products of the same entity, only one matches the asked property | second-pass repeated-pattern repair | accepted after review-saturation decision"
numeric_entity_precision_qa__157,"[{""role"": ""user"", ""content"": ""Kaynak: Rize'de yürütülen çalışmada Kaan Yıldız restorasyon planını onayladı; ekipteki diğer restorasyon uzmanı Barış Yalçın ise envanter listesini güncelledi. Çalışma, eski fotoğraflarla teyit edildi.\n\nSoru: Aşağıdaki metne göre, 'restorasyon planını onayladı' eylemini kim gerçekleştirdi?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Kaan Yıldız""}]",numeric_entity_precision_qa,person_or_organization,history,tr,synthetic,numeric_entity_precision_qa__157,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: person: two named people in the same passage, only one performed the asked action | accepted after review-saturation decision"
numeric_entity_precision_qa__165,"[{""role"": ""user"", ""content"": ""Kaynak: Kod Vadisi Girişimi tarafından Balıkesir'de yapılan ölçümde sunucu odası alanı 35 metrekare, kablo hattı ise 9 metre olarak belirlendi. Yama, önceki sürümdeki gecikme sorununu ortadan kaldırdı.\n\nSoru: Aşağıdaki metne göre, kablo hattı kaç metre olarak belirlendi?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""9 metre""}]",numeric_entity_precision_qa,number_or_quantity,technology,tr,synthetic,numeric_entity_precision_qa__165,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,same-type distractor: measurement: two same-type measurements with correct domain-appropriate units | accepted after review-saturation decision
numeric_entity_precision_qa__167,"[{""role"": ""user"", ""content"": ""Kaynak: Veri Ağı Teknoloji tarafından Trabzon'da tanıtılan Şifreleme Modülü son güncellemeyi aldı. Mobil Uygulama Güncellemesi ise beta aşamasında kaldı. Yama, önceki sürümdeki gecikme sorununu ortadan kaldırdı.\n\nSoru: Aşağıdaki metne göre, 'beta aşamasında kaldı' hangi ürün için geçerli?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Mobil Uygulama Güncellemesi""}]",numeric_entity_precision_qa,named_entity,technology,tr,synthetic,numeric_entity_precision_qa__167,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: named entity: two named products of the same entity, only one matches the asked property | second-pass repeated-pattern repair | accepted after review-saturation decision"
numeric_entity_precision_qa__168,"[{""role"": ""user"", ""content"": ""Kaynak: Mesleki Eğitim Merkezi tarafından Balıkesir'de tanıtılan Sınav Değerlendirme Sistemi okullara ücretsiz sunuldu. Kütüphane Otomasyonu ise pilot uygulamaya girdi. Karar, il milli eğitim müdürlüğüne bildirildi.\n\nSoru: Aşağıdaki metne göre, 'okullara ücretsiz sunuldu' hangi ürün için geçerli?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Sınav Değerlendirme Sistemi""}]",numeric_entity_precision_qa,named_entity,education,tr,synthetic,numeric_entity_precision_qa__168,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: named entity: two named products of the same entity, only one matches the asked property | second-pass repeated-pattern repair | accepted after review-saturation decision"
numeric_entity_precision_qa__172,"[{""role"": ""user"", ""content"": ""Kaynak: İl Spor Federasyonu, İstanbul'da sezon açılış maçı için 11 Nisan tarihini belirledi. Transfer dönemi kapanışı ise 7 Eylül tarihinde gerçekleştirilecek. Değişiklik, antrenman planına göre yapıldı.\n\nSoru: Aşağıdaki metne göre, transfer dönemi kapanışı hangi tarihte gerçekleştirilecek?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""7 Eylül""}]",numeric_entity_precision_qa,date_time_or_duration,sports,tr,synthetic,numeric_entity_precision_qa__172,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,same-type distractor: date: two distinct dates for two related events of the same entity | accepted after review-saturation decision
numeric_entity_precision_qa__179,"[{""role"": ""user"", ""content"": ""Kaynak: Semt Pazarı Yönetimi tarafından Sivas'ta tanıtılan Ev Temizlik Seti bu ay indirime girdi. Mutfak Robotu ise stoklarda tükendi. Karar, muhtarlık kararıyla kesinleşti.\n\nSoru: Aşağıdaki metne göre, 'stoklarda tükendi' hangi ürün için geçerli?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Mutfak Robotu""}]",numeric_entity_precision_qa,named_entity,daily_life,tr,synthetic,numeric_entity_precision_qa__179,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: named entity: two named products of the same entity, only one matches the asked property | second-pass repeated-pattern repair | accepted after review-saturation decision"
numeric_entity_precision_qa__180,"[{""role"": ""user"", ""content"": ""Kaynak: Çalışma kapsamında Tolga Sarı aşı takvimini planladı. Baş Hemşire Merve Er ise aynı süreçte Samsun'da hasta kayıtlarını güncelledi. Rapor, il sağlık müdürlüğüne iletildi.\n\nSoru: Aşağıdaki metne göre, 'hasta kayıtlarını güncelledi' eylemini kim gerçekleştirdi?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Merve Er""}]",numeric_entity_precision_qa,person_or_organization,health,tr,synthetic,numeric_entity_precision_qa__180,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: person: two named people in the same passage, only one performed the asked action | Argilla v3 submitted review"
numeric_entity_precision_qa__181,"[{""role"": ""user"", ""content"": ""Kaynak: Arkeoloji Müzesi tarafından Adana'da tanıtılan Dijital Arşiv Uygulaması dijital arşive eklendi. Rehberli Tur Paketi ise sergi kapsamına alındı. Çalışma, eski fotoğraflarla teyit edildi.\n\nSoru: Aşağıdaki metne göre, 'sergi kapsamına alındı' hangi ürün için geçerli?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Rehberli Tur Paketi""}]",numeric_entity_precision_qa,named_entity,history,tr,synthetic,numeric_entity_precision_qa__181,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: named entity: two named products of the same entity, only one matches the asked property | second-pass repeated-pattern repair | accepted after review-saturation decision"
numeric_entity_precision_qa__182,"[{""role"": ""user"", ""content"": ""Kaynak: TÜBİTAK Laboratuvarı tarafından Adana'da tanıtılan Sensör Prototipi saha testine girdi. Analiz Yazılımı ise laboratuvar onayı aldı. Veriler, bağımsız bir ekip tarafından doğrulandı.\n\nSoru: Aşağıdaki metne göre, 'laboratuvar onayı aldı' hangi ürün için geçerli?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Analiz Yazılımı""}]",numeric_entity_precision_qa,named_entity,science,tr,synthetic,numeric_entity_precision_qa__182,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: named entity: two named products of the same entity, only one matches the asked property | second-pass repeated-pattern repair | accepted after review-saturation decision"
numeric_entity_precision_qa__183,"[{""role"": ""user"", ""content"": ""Kaynak: Ankara'da yürütülen çalışmada Tolga Yalçın kadro listesini açıkladı; ekipteki diğer antrenör Kaan Aydın ise antrenman planını hazırladı. Karar, hakem raporuna göre kesinleşti.\n\nSoru: Aşağıdaki metne göre, 'antrenman planını hazırladı' eylemini kim gerçekleştirdi?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Kaan Aydın""}]",numeric_entity_precision_qa,person_or_organization,sports,tr,synthetic,numeric_entity_precision_qa__183,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: person: two named people in the same passage, only one performed the asked action | accepted after review-saturation decision"
numeric_entity_precision_qa__184,"[{""role"": ""user"", ""content"": ""Kaynak: Çalışma kapsamında Gizem Kurt sınav sorularını hazırladı. Bölüm Başkanı Emre Demir ise aynı süreçte Edirne'de ders programını güncelledi. Bilgi, veli bilgilendirme yazısıyla duyuruldu.\n\nSoru: Aşağıdaki metne göre, 'ders programını güncelledi' eylemini kim gerçekleştirdi?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Emre Demir""}]",numeric_entity_precision_qa,person_or_organization,education,tr,synthetic,numeric_entity_precision_qa__184,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: person: two named people in the same passage, only one performed the asked action | accepted after review-saturation decision"
numeric_entity_precision_qa__185,"[{""role"": ""user"", ""content"": ""Kaynak: Kütahya'da yürütülen çalışmada Kerem Tan kadro listesini açıkladı; ekipteki diğer antrenör Volkan Sarı ise antrenman planını hazırladı. Program, lig takvimine göre belirlendi.\n\nSoru: Aşağıdaki metne göre, 'kadro listesini açıkladı' eylemini kim gerçekleştirdi?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Kerem Tan""}]",numeric_entity_precision_qa,person_or_organization,sports,tr,synthetic,numeric_entity_precision_qa__185,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: person: two named people in the same passage, only one performed the asked action | accepted after review-saturation decision"
numeric_entity_precision_qa__187,"[{""role"": ""user"", ""content"": ""Kaynak: Yer Bilimleri Ekibi, Eskişehir'de yeni bir örnekleme protokolü yayımladı. TÜBİTAK Laboratuvarı ise aynı dönemde saha ekibini genişletti. Rapor, araştırma komitesine sunuldu.\n\nSoru: Aşağıdaki metne göre, 'yeni bir örnekleme protokolü yayımladı' eylemini hangi kurum gerçekleştirdi?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Yer Bilimleri Ekibi""}]",numeric_entity_precision_qa,person_or_organization,science,tr,synthetic,numeric_entity_precision_qa__187,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: organization: two named organizations, only one performed the asked action | accepted after review-saturation decision"
numeric_entity_precision_qa__189,"[{""role"": ""user"", ""content"": ""Kaynak: Sahil Otelcilik Grubu, Isparta'da yeni bir rota planı yayımladı. Kültür Turizm Acentesi ise aynı dönemde sezonluk indirim kampanyası başlattı. Rapor, bölge müdürlüğüne iletildi.\n\nSoru: Aşağıdaki metne göre, 'sezonluk indirim kampanyası başlattı' eylemini hangi kurum gerçekleştirdi?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Kültür Turizm Acentesi""}]",numeric_entity_precision_qa,person_or_organization,travel,tr,synthetic,numeric_entity_precision_qa__189,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: organization: two named organizations, only one performed the asked action | accepted after review-saturation decision"
numeric_entity_precision_qa__192,"[{""role"": ""user"", ""content"": ""Kaynak: Kervan Tur Rehberliği tarafından Eskişehir'de tanıtılan Rehberli Şehir Turu yeni sezon kataloğuna eklendi. Ulaşım Kart Uygulaması ise erken rezervasyon kapsamına alındı. Duyuru, resmi acente sitesinde yayımlandı.\n\nSoru: Aşağıdaki metne göre, 'erken rezervasyon kapsamına alındı' hangi ürün için geçerli?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Ulaşım Kart Uygulaması""}]",numeric_entity_precision_qa,named_entity,travel,tr,synthetic,numeric_entity_precision_qa__192,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: named entity: two named products of the same entity, only one matches the asked property | second-pass repeated-pattern repair | accepted after review-saturation decision"
numeric_entity_precision_qa__193,"[{""role"": ""user"", ""content"": ""Kaynak: Veri Ağı Teknoloji, Eskişehir'de sürüm güncellemesi için 16 Haziran tarihini belirledi. Bakım kesintisi ise 4 Haziran tarihinde gerçekleştirilecek. Karar, geliştirici ekibinin performans testlerine dayandırıldı.\n\nSoru: Aşağıdaki metne göre, sürüm güncellemesi için belirlenen tarih nedir?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""16 Haziran""}]",numeric_entity_precision_qa,date_time_or_duration,technology,tr,synthetic,numeric_entity_precision_qa__193,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,same-type distractor: date: two distinct dates for two related events of the same entity | accepted after review-saturation decision
numeric_entity_precision_qa__195,"[{""role"": ""user"", ""content"": ""Kaynak: Boğaziçi Yazılım, Gaziantep'te sürüm güncellemesi için 12 Mayıs tarihini belirledi. Bakım kesintisi ise 17 Ekim tarihinde gerçekleştirilecek. Duyuru, resmi geliştirici blogunda paylaşıldı.\n\nSoru: Aşağıdaki metne göre, sürüm güncellemesi için belirlenen tarih nedir?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""12 Mayıs""}]",numeric_entity_precision_qa,date_time_or_duration,technology,tr,synthetic,numeric_entity_precision_qa__195,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,same-type distractor: date: two distinct dates for two related events of the same entity | accepted after review-saturation decision
numeric_entity_precision_qa__196,"[{""role"": ""user"", ""content"": ""Kaynak: Edirne'de yürütülen çalışmada Burak Yalçın tur güzergâhını güncelledi; ekipteki diğer tur rehberi Volkan Aydemir ise otel rezervasyonlarını onayladı. Güncelleme, turist yoğunluğuna göre yapıldı.\n\nSoru: Aşağıdaki metne göre, 'tur güzergâhını güncelledi' eylemini kim gerçekleştirdi?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Burak Yalçın""}]",numeric_entity_precision_qa,person_or_organization,travel,tr,synthetic,numeric_entity_precision_qa__196,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: person: two named people in the same passage, only one performed the asked action | accepted after review-saturation decision"
numeric_entity_precision_qa__198,"[{""role"": ""user"", ""content"": ""Kaynak: Çalışma kapsamında Elif Tan sınav sorularını hazırladı. Bölüm Başkanı Aslı Güneş ise aynı süreçte Diyarbakır'da ders programını güncelledi. Bilgi, veli toplantısında paylaşıldı.\n\nSoru: Aşağıdaki metne göre, 'ders programını güncelledi' eylemini kim gerçekleştirdi?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Aslı Güneş""}]",numeric_entity_precision_qa,person_or_organization,education,tr,synthetic,numeric_entity_precision_qa__198,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: person: two named people in the same passage, only one performed the asked action | accepted after review-saturation decision"
numeric_entity_precision_qa__200,"[{""role"": ""user"", ""content"": ""Kaynak: Anadolu Sağlık Vakfı, Eskişehir'de toplu aşı günü için 6 Ocak tarihini belirledi. Sağlık taraması ise 9 Haziran tarihinde gerçekleştirilecek. Yeni düzenleme hasta yoğunluğuna göre planlandı.\n\nSoru: Aşağıdaki metne göre, toplu aşı günü için belirlenen tarih nedir?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""6 Ocak""}]",numeric_entity_precision_qa,date_time_or_duration,health,tr,synthetic,numeric_entity_precision_qa__200,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,same-type distractor: date: two distinct dates for two related events of the same entity | accepted after review-saturation decision
numeric_entity_precision_qa__201,"[{""role"": ""user"", ""content"": ""Kaynak: Restorasyon Uzmanı Zeynep Arslan, Kocaeli'de düzenlenen çalışmada restorasyon planını onayladı. Aynı çalışmada görev alan Aslı Aydemir ise envanter listesini güncelledi. Rapor, müze müdürlüğüne sunuldu.\n\nSoru: Aşağıdaki metne göre, 'restorasyon planını onayladı' eylemini kim gerçekleştirdi?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Zeynep Arslan""}]",numeric_entity_precision_qa,person_or_organization,history,tr,synthetic,numeric_entity_precision_qa__201,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: person: two named people in the same passage, only one performed the asked action | accepted after review-saturation decision"
numeric_entity_precision_qa__203,"[{""role"": ""user"", ""content"": ""Kaynak: Kültür ve Turizm İl Müdürlüğü tarafından Van'da yapılan ölçümde kazı alanı 22 metrekare, duvar yüksekliği ise 9 metre olarak belirlendi. Süreç, koruma kurulu onayının ardından başladı.\n\nSoru: Aşağıdaki metne göre, duvar yüksekliği kaç metre olarak belirlendi?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""9 metre""}]",numeric_entity_precision_qa,number_or_quantity,history,tr,synthetic,numeric_entity_precision_qa__203,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,same-type distractor: measurement: two same-type measurements with correct domain-appropriate units | accepted after review-saturation decision
